Datetime	Open	High	Low	Close	Volume
2021-12-27 01:00:00+00:00	50612.0	50788.0	50464.5	50786.5	1030.573
2021-12-27 02:00:00+00:00	50786.5	50898.5	50677.5	50815.0	710.945
2021-12-27 03:00:00+00:00	50815.0	51090.0	50800.0	50977.5	1055.489
2021-12-27 04:00:00+00:00	50977.5	51050.0	50854.0	50979.0	917.283
2021-12-27 05:00:00+00:00	50979.0	50980.0	50827.5	50840.0	485.505
2021-12-27 06:00:00+00:00	50840.0	50936.0	50721.5	50893.5	728.353
2021-12-27 07:00:00+00:00	50893.5	50949.0	50620.0	50714.5	875.004
2021-12-27 08:00:00+00:00	50714.5	50828.0	50567.0	50579.5	860.094
2021-12-27 09:00:00+00:00	50579.5	50758.0	50533.5	50757.5	1036.172
2021-12-27 10:00:00+00:00	50757.5	50899.5	50686.5	50785.0	812.782
2021-12-27 11:00:00+00:00	50785.0	50834.0	50657.5	50739.0	492.588
2021-12-27 12:00:00+00:00	50739.0	51153.0	50601.5	51105.0	2249.993
2021-12-27 13:00:00+00:00	51105.0	51512.5	50973.0	51285.5	2889.66
2021-12-27 14:00:00+00:00	51285.5	51812.0	51219.0	51510.0	3524.26
2021-12-27 15:00:00+00:00	51510.0	51643.0	51365.0	51432.5	1405.495
2021-12-27 16:00:00+00:00	51432.5	51502.0	51212.5	51450.5	1268.579
2021-12-27 17:00:00+00:00	51450.5	52119.0	51447.5	51811.0	3386.111
2021-12-27 18:00:00+00:00	51811.0	51930.5	51603.5	51649.5	1401.335
2021-12-27 19:00:00+00:00	51649.5	51670.0	51220.5	51221.0	1612.298
2021-12-27 20:00:00+00:00	51221.0	51338.5	50888.0	51230.0	2180.496
2021-12-27 21:00:00+00:00	51230.0	51280.0	50937.5	50967.5	1186.035
2021-12-27 22:00:00+00:00	50967.5	51211.0	50713.5	51000.0	1712.727
2021-12-27 23:00:00+00:00	51000.0	51038.5	50667.5	50706.5	1630.727
2021-12-28 00:00:00+00:00	50706.5	50707.0	50055.0	50351.0	4102.184
2021-12-28 01:00:00+00:00	50351.0	50351.5	49621.0	49821.0	3782.601
2021-12-28 02:00:00+00:00	49821.0	49947.5	49595.0	49800.5	2035.451
2021-12-28 03:00:00+00:00	49800.5	49856.0	49463.0	49841.5	1653.467
2021-12-28 04:00:00+00:00	49841.5	49841.5	48400.0	49027.5	6850.36
2021-12-28 05:00:00+00:00	49027.5	49212.5	48947.5	49191.5	1426.044
2021-12-28 06:00:00+00:00	49191.5	49309.0	49072.0	49179.0	1490.051
2021-12-28 07:00:00+00:00	49179.0	49341.0	49050.0	49202.0	918.758
2021-12-28 08:00:00+00:00	49202.0	49400.0	49104.0	49365.5	1551.733
2021-12-28 09:00:00+00:00	49365.5	49409.5	49008.5	49030.0	1471.878
2021-12-28 10:00:00+00:00	49030.0	49155.0	48638.0	49018.0	2365.279
2021-12-28 11:00:00+00:00	49018.0	49230.5	48924.0	49203.5	1258.788
2021-12-28 12:00:00+00:00	49203.5	49345.5	49080.0	49119.5	981.931
2021-12-28 13:00:00+00:00	49119.5	49260.0	48925.0	49016.5	1444.513
2021-12-28 14:00:00+00:00	49016.5	49175.5	48143.0	49090.0	4873.052
2021-12-28 15:00:00+00:00	49090.0	49253.0	48910.0	48947.0	1397.931
2021-12-28 16:00:00+00:00	48947.0	48964.5	48148.0	48631.5	3915.178
2021-12-28 17:00:00+00:00	48631.5	48669.5	47627.0	48035.5	5054.678
2021-12-28 18:00:00+00:00	48035.5	48035.5	47527.5	47816.0	2218.108
2021-12-28 19:00:00+00:00	47816.0	47816.0	47315.0	47693.0	2750.79
2021-12-28 20:00:00+00:00	47693.0	48024.0	47586.5	47775.0	1529.126
2021-12-28 21:00:00+00:00	47775.0	47841.5	47480.0	47553.5	1135.555
2021-12-28 22:00:00+00:00	47553.5	47729.5	47312.0	47700.5	1529.607
2021-12-28 23:00:00+00:00	47700.5	47791.5	47529.5	47539.0	979.205
2021-12-29 00:00:00+00:00	47539.0	47836.5	47467.0	47766.0	1188.082
2021-12-29 01:00:00+00:00	47766.0	47946.0	47705.0	47750.0	1193.372
2021-12-29 02:00:00+00:00	47750.0	48019.5	47686.0	47993.0	765.599
2021-12-29 03:00:00+00:00	47993.0	48137.0	47927.5	47996.0	848.206
2021-12-29 04:00:00+00:00	47996.0	48042.0	47810.0	47810.5	965.518
2021-12-29 05:00:00+00:00	47810.5	47900.0	47756.0	47894.5	1001.496
2021-12-29 06:00:00+00:00	47894.5	47985.0	47797.5	47847.0	869.646
2021-12-29 07:00:00+00:00	47847.0	47866.5	47540.0	47563.5	1641.915
2021-12-29 08:00:00+00:00	47563.5	47855.0	47563.0	47720.5	829.183
2021-12-29 09:00:00+00:00	47720.5	48118.0	47420.0	47950.0	2675.25
2021-12-29 10:00:00+00:00	47950.0	48000.0	47665.5	47713.0	1468.684
2021-12-29 11:00:00+00:00	47713.0	47783.0	47523.0	47751.0	1154.543
2021-12-29 12:00:00+00:00	47751.0	47785.5	46622.0	46832.0	6236.177
2021-12-29 13:00:00+00:00	46832.0	47442.5	46511.0	47390.0	3417.783
2021-12-29 14:00:00+00:00	47390.0	47905.0	47247.0	47809.5	3796.417
2021-12-29 15:00:00+00:00	47809.5	48040.0	47754.5	47953.0	1874.375
2021-12-29 16:00:00+00:00	47953.0	48034.5	47610.0	47712.5	1510.149
2021-12-29 17:00:00+00:00	47712.5	47731.0	47475.0	47563.0	950.629
2021-12-29 18:00:00+00:00	47563.0	47785.5	47407.0	47536.5	1359.976
2021-12-29 19:00:00+00:00	47536.5	47537.0	47030.0	47136.0	1946.642
2021-12-29 20:00:00+00:00	47136.0	47735.0	47086.0	47387.0	1861.953
2021-12-29 21:00:00+00:00	47387.0	47408.0	47090.0	47241.0	1076.092
2021-12-29 22:00:00+00:00	47241.0	47512.5	47127.0	47307.0	1106.912
2021-12-29 23:00:00+00:00	47307.0	47390.0	45807.5	46450.0	7737.191
2021-12-30 00:00:00+00:00	46450.0	46841.0	45887.0	46671.0	4379.673
2021-12-30 01:00:00+00:00	46671.0	46743.0	46431.0	46565.0	1591.454
2021-12-30 02:00:00+00:00	46565.0	46637.0	46260.0	46633.5	1454.116
2021-12-30 03:00:00+00:00	46633.5	46690.5	46470.0	46490.0	1266.341
2021-12-30 04:00:00+00:00	46490.0	46924.5	46489.5	46714.0	1536.352
2021-12-30 05:00:00+00:00	46714.0	46763.0	46580.0	46761.5	821.597
2021-12-30 06:00:00+00:00	46761.5	46918.0	46700.0	46890.5	847.123
2021-12-30 07:00:00+00:00	46890.5	47150.0	46845.0	46961.0	1714.467
2021-12-30 08:00:00+00:00	46961.0	47234.0	46753.5	46772.0	1275.266
2021-12-30 09:00:00+00:00	46772.0	46973.0	46681.0	46745.5	1012.214
2021-12-30 10:00:00+00:00	46745.5	46929.0	46682.0	46920.5	862.314
2021-12-30 11:00:00+00:00	46920.5	47540.0	46885.0	47475.5	3001.057
2021-12-30 12:00:00+00:00	47475.5	47685.0	47385.0	47483.5	2067.916
2021-12-30 13:00:00+00:00	47483.5	47519.5	47283.0	47307.5	1797.549
2021-12-30 14:00:00+00:00	47307.5	47407.5	47157.0	47332.5	1288.384
2021-12-30 15:00:00+00:00	47332.5	47485.5	47101.5	47130.5	1455.557
2021-12-30 16:00:00+00:00	47130.5	47634.0	47057.5	47578.5	1627.712
2021-12-30 17:00:00+00:00	47578.5	47800.0	47447.5	47629.5	1357.057
2021-12-30 18:00:00+00:00	47629.5	47920.5	47461.0	47831.5	1258.275
2021-12-30 19:00:00+00:00	47831.5	47878.0	47507.0	47548.5	1111.96
2021-12-30 20:00:00+00:00	47548.5	47645.0	47077.0	47183.0	1784.134
2021-12-30 21:00:00+00:00	47183.0	47316.5	46850.5	47277.5	1728.624
2021-12-30 22:00:00+00:00	47277.5	47284.5	46688.0	47070.0	1536.544
2021-12-30 23:00:00+00:00	47070.0	47230.0	46931.5	47110.5	1272.853
2021-12-31 00:00:00+00:00	47110.5	47400.0	46808.0	47075.0	2126.024
2021-12-31 01:00:00+00:00	47075.0	47330.0	46841.0	47109.0	1706.312
2021-12-31 02:00:00+00:00	47109.0	47109.0	46800.0	46985.5	1361.534
2021-12-31 03:00:00+00:00	46985.5	47250.0	46901.0	47170.0	1003.386
2021-12-31 04:00:00+00:00	47170.0	47439.5	47137.5	47347.5	1262.846
2021-12-31 05:00:00+00:00	47347.5	47380.5	47203.0	47264.0	636.625
2021-12-31 06:00:00+00:00	47264.0	47542.0	47168.0	47359.5	1171.287
2021-12-31 07:00:00+00:00	47359.5	47424.5	46845.5	47182.0	2568.763
2021-12-31 08:00:00+00:00	47182.0	48554.0	47020.0	48419.5	7615.276
2021-12-31 09:00:00+00:00	48419.5	48545.0	48240.0	48290.0	2338.994
2021-12-31 10:00:00+00:00	48290.0	48432.0	47722.0	47993.0	2216.123
2021-12-31 11:00:00+00:00	47993.0	48174.5	47860.0	47971.5	1852.907
2021-12-31 12:00:00+00:00	47971.5	48092.5	47816.0	47976.5	1391.468
2021-12-31 13:00:00+00:00	47976.5	48058.0	47901.0	47944.0	882.504
2021-12-31 14:00:00+00:00	47944.0	48136.5	47858.0	47984.5	2060.247
2021-12-31 15:00:00+00:00	47984.5	48127.0	47890.5	47973.0	1472.053
2021-12-31 16:00:00+00:00	47973.0	48114.0	47432.0	47476.5	3278.214
2021-12-31 17:00:00+00:00	47476.5	47537.5	46850.0	46999.5	3780.44
2021-12-31 18:00:00+00:00	46999.5	47000.0	46258.0	46649.0	3440.461
2021-12-31 19:00:00+00:00	46649.0	46649.0	45634.0	45692.0	4717.711
2021-12-31 20:00:00+00:00	45692.0	46187.0	45660.0	45869.5	3039.264
2021-12-31 21:00:00+00:00	45869.5	46490.0	45716.5	46318.5	2407.471
2021-12-31 22:00:00+00:00	46318.5	46548.5	46240.5	46310.5	1384.077
2021-12-31 23:00:00+00:00	46310.5	46517.5	46157.5	46200.5	1416.947
2022-01-01 00:00:00+00:00	46200.5	46736.0	46200.5	46657.0	1852.096
2022-01-01 01:00:00+00:00	46657.0	46929.5	46580.0	46779.0	1339.489
2022-01-01 02:00:00+00:00	46779.0	46908.0	46726.0	46790.5	780.01
2022-01-01 03:00:00+00:00	46790.5	46871.0	46767.0	46811.5	551.929
2022-01-01 04:00:00+00:00	46811.5	46843.0	46500.0	46703.0	1247.939
2022-01-01 05:00:00+00:00	46703.0	47552.0	46666.0	47183.5	3309.646
2022-01-01 06:00:00+00:00	47183.5	47335.5	46932.5	46955.5	1551.589
2022-01-01 07:00:00+00:00	46955.5	47324.5	46909.0	47209.5	1194.455
2022-01-01 08:00:00+00:00	47209.5	47351.5	47083.0	47110.0	1082.744
2022-01-01 09:00:00+00:00	47110.0	47193.5	46930.5	47125.5	1162.271
2022-01-01 10:00:00+00:00	47125.5	47300.0	46718.5	46877.0	2589.901
2022-01-01 11:00:00+00:00	46877.0	46992.0	46768.0	46768.5	1182.206
2022-01-01 12:00:00+00:00	46768.5	47130.0	46768.0	47092.5	1310.761
2022-01-01 13:00:00+00:00	47092.5	47200.0	46904.5	47015.5	1198.436
2022-01-01 14:00:00+00:00	47015.5	47083.0	46856.0	46917.5	1145.98
2022-01-01 15:00:00+00:00	46917.5	47480.0	46884.0	47176.5	2483.5
2022-01-01 16:00:00+00:00	47176.5	47499.5	47176.0	47234.0	1877.492
2022-01-01 17:00:00+00:00	47234.0	47915.5	47224.5	47720.0	2496.463
2022-01-01 18:00:00+00:00	47720.0	47796.0	47385.0	47551.5	1625.521
2022-01-01 19:00:00+00:00	47551.5	47596.0	47296.0	47334.0	992.105
2022-01-01 20:00:00+00:00	47334.0	47554.5	47262.0	47412.0	841.311
2022-01-01 21:00:00+00:00	47412.0	47532.0	47240.5	47300.0	909.876
2022-01-01 22:00:00+00:00	47300.0	47469.0	47188.5	47427.5	649.161
2022-01-01 23:00:00+00:00	47427.5	47845.0	47280.0	47719.5	1202.649
2022-01-02 00:00:00+00:00	47719.5	47719.5	47393.0	47617.0	1300.831
2022-01-02 01:00:00+00:00	47617.0	47617.5	47327.0	47369.5	890.894
2022-01-02 02:00:00+00:00	47369.5	47416.0	47280.0	47381.0	648.478
2022-01-02 03:00:00+00:00	47381.0	47450.5	47294.5	47331.0	673.935
2022-01-02 04:00:00+00:00	47331.0	47393.0	46791.5	46911.5	2646.439
2022-01-02 05:00:00+00:00	46911.5	47080.0	46860.0	47080.0	1425.681
2022-01-02 06:00:00+00:00	47080.0	47226.0	47035.5	47145.0	1019.592
2022-01-02 07:00:00+00:00	47145.0	47274.0	47096.0	47171.0	798.706
2022-01-02 08:00:00+00:00	47171.0	47211.0	46990.0	47197.5	1124.881
2022-01-02 09:00:00+00:00	47197.5	47552.0	47135.5	47267.5	1849.272
2022-01-02 10:00:00+00:00	47267.5	47310.0	47105.5	47175.5	713.031
2022-01-02 11:00:00+00:00	47175.5	47373.0	47152.0	47218.5	916.095
2022-01-02 12:00:00+00:00	47218.5	47436.5	46990.0	47260.5	2338.661
2022-01-02 13:00:00+00:00	47260.5	47261.0	47062.0	47137.0	1960.197
2022-01-02 14:00:00+00:00	47137.0	47183.5	47002.0	47102.5	1191.757
2022-01-02 15:00:00+00:00	47102.5	47379.0	47070.5	47312.5	1604.548
2022-01-02 16:00:00+00:00	47312.5	47861.0	47261.5	47758.0	2942.67
2022-01-02 17:00:00+00:00	47758.0	48000.0	47319.5	47380.0	3539.379
2022-01-02 18:00:00+00:00	47380.0	47380.5	46600.0	47058.0	4179.189
2022-01-02 19:00:00+00:00	47058.0	47205.5	46839.5	46906.5	1491.578
2022-01-02 20:00:00+00:00	46906.5	47072.0	46845.0	47025.0	694.031
2022-01-02 21:00:00+00:00	47025.0	47160.0	46943.5	47014.5	672.109
2022-01-02 22:00:00+00:00	47014.5	47457.5	47014.5	47250.5	1175.403
2022-01-02 23:00:00+00:00	47250.5	47477.5	47250.0	47305.0	976.298
2022-01-03 00:00:00+00:00	47305.0	47305.5	47075.5	47083.0	1133.729
2022-01-03 01:00:00+00:00	47083.0	47126.0	46971.0	47115.5	1065.539
2022-01-03 02:00:00+00:00	47115.5	47115.5	46900.0	46994.5	1198.858
2022-01-03 03:00:00+00:00	46994.5	47087.5	46710.0	46821.5	1352.512
2022-01-03 04:00:00+00:00	46821.5	46950.0	46780.0	46850.5	824.943
2022-01-03 05:00:00+00:00	46850.5	47199.0	46811.5	47064.5	1468.973
2022-01-03 06:00:00+00:00	47064.5	47093.0	46895.0	46920.5	819.92
2022-01-03 07:00:00+00:00	46920.5	47061.0	46890.0	47050.0	682.305
2022-01-03 08:00:00+00:00	47050.0	47128.0	46918.5	46975.5	738.8
2022-01-03 09:00:00+00:00	46975.5	47072.5	46810.0	46999.5	1747.871
2022-01-03 10:00:00+00:00	46999.5	47239.0	46999.0	47103.0	1960.423
2022-01-03 11:00:00+00:00	47103.0	47422.0	47102.5	47367.0	1784.778
2022-01-03 12:00:00+00:00	47367.0	47576.5	47169.0	47183.0	2538.142
2022-01-03 13:00:00+00:00	47183.0	47327.0	47125.0	47148.5	1236.972
2022-01-03 14:00:00+00:00	47148.5	47265.0	46806.0	46888.5	3634.01
2022-01-03 15:00:00+00:00	46888.5	47009.0	46535.0	46697.0	3089.081
2022-01-03 16:00:00+00:00	46697.0	46780.0	46286.0	46500.0	4294.116
2022-01-03 17:00:00+00:00	46500.0	46883.5	46430.0	46596.0	2293.428
2022-01-03 18:00:00+00:00	46596.0	46726.5	46411.5	46474.0	1170.962
2022-01-03 19:00:00+00:00	46474.0	46655.5	46360.0	46400.5	1272.94
2022-01-03 20:00:00+00:00	46400.5	46413.5	45700.0	45947.0	5203.107
2022-01-03 21:00:00+00:00	45947.0	46277.0	45813.0	45980.0	1887.8
2022-01-03 22:00:00+00:00	45980.0	46458.0	45980.0	46252.0	2044.386
2022-01-03 23:00:00+00:00	46252.0	46581.0	46210.0	46462.0	1377.601
2022-01-04 00:00:00+00:00	46462.0	46608.0	46201.0	46277.5	2150.839
2022-01-04 01:00:00+00:00	46277.5	46423.5	46083.0	46116.5	1478.317
2022-01-04 02:00:00+00:00	46116.5	46296.0	45950.0	46120.0	1669.186
2022-01-04 03:00:00+00:00	46120.0	46374.0	46050.0	46332.5	1199.776
2022-01-04 04:00:00+00:00	46332.5	46422.0	46069.5	46134.0	1459.706
2022-01-04 05:00:00+00:00	46134.0	46325.5	46065.5	46179.5	1029.456
2022-01-04 06:00:00+00:00	46179.5	46375.5	46119.5	46368.5	1120.862
2022-01-04 07:00:00+00:00	46368.5	46537.0	46338.0	46512.0	1532.6
2022-01-04 08:00:00+00:00	46512.0	46700.0	46386.0	46464.0	1907.707
2022-01-04 09:00:00+00:00	46464.0	46564.0	46301.0	46356.0	1259.011
2022-01-04 10:00:00+00:00	46356.0	46747.0	46328.5	46607.5	1943.328
2022-01-04 11:00:00+00:00	46607.5	46719.0	46607.5	46706.0	1243.511
2022-01-04 12:00:00+00:00	46706.0	46738.0	46473.0	46649.5	1447.303
2022-01-04 13:00:00+00:00	46649.5	47200.0	46423.0	46932.5	3724.599
2022-01-04 14:00:00+00:00	46932.5	47451.0	46815.0	47298.0	4085.903
2022-01-04 15:00:00+00:00	47298.0	47475.0	46850.0	46911.0	3910.278
2022-01-04 16:00:00+00:00	46911.0	46911.0	46615.0	46780.0	3683.126
2022-01-04 17:00:00+00:00	46780.0	46982.0	46511.0	46556.5	1765.96
2022-01-04 18:00:00+00:00	46556.5	46696.0	45500.0	45737.0	6532.817
2022-01-04 19:00:00+00:00	45737.0	46691.5	45581.0	46052.0	5352.287
2022-01-04 20:00:00+00:00	46052.0	46420.5	45978.0	46280.5	1796.534
2022-01-04 21:00:00+00:00	46280.5	46353.0	46034.5	46250.0	969.383
2022-01-04 22:00:00+00:00	46250.0	46251.5	46011.5	46185.5	1036.436
2022-01-04 23:00:00+00:00	46185.5	46185.5	45772.5	45870.0	2229.969
2022-01-05 00:00:00+00:00	45870.0	46296.0	45755.0	46280.5	1863.137
2022-01-05 01:00:00+00:00	46280.5	46325.0	46135.0	46135.0	1032.193
2022-01-05 02:00:00+00:00	46135.0	46411.0	46135.0	46305.5	921.782
2022-01-05 03:00:00+00:00	46305.5	46566.5	46305.5	46408.5	1153.723
2022-01-05 04:00:00+00:00	46408.5	46507.5	46360.5	46400.0	862.629
2022-01-05 05:00:00+00:00	46400.0	46400.0	46255.0	46322.5	661.614
2022-01-05 06:00:00+00:00	46322.5	46480.0	46275.0	46450.0	787.694
2022-01-05 07:00:00+00:00	46450.0	46485.0	46324.0	46398.0	852.174
2022-01-05 08:00:00+00:00	46398.0	46653.0	46283.5	46634.0	1574.795
2022-01-05 09:00:00+00:00	46634.0	46913.5	46589.0	46832.0	2484.382
2022-01-05 10:00:00+00:00	46832.0	47060.0	46668.0	46789.0	2307.682
2022-01-05 11:00:00+00:00	46789.0	46803.0	46127.0	46287.0	3359.079
2022-01-05 12:00:00+00:00	46287.0	46330.5	45910.5	46219.0	3849.414
2022-01-05 13:00:00+00:00	46219.0	46466.5	46123.0	46434.5	3014.231
2022-01-05 14:00:00+00:00	46434.5	46826.5	46125.0	46696.0	6498.713
2022-01-05 15:00:00+00:00	46696.0	46800.0	46382.5	46600.0	3116.009
2022-01-05 16:00:00+00:00	46600.0	46691.0	46300.0	46300.0	2286.64
2022-01-05 17:00:00+00:00	46300.0	46448.5	46016.0	46016.0	1918.872
2022-01-05 18:00:00+00:00	46016.0	46540.0	45590.0	45937.5	6420.284
2022-01-05 19:00:00+00:00	45937.5	46100.0	44179.5	44665.5	13375.499
2022-01-05 20:00:00+00:00	44665.5	44843.5	43500.0	43982.0	11369.48
2022-01-05 21:00:00+00:00	43982.0	44312.0	43200.0	43622.0	5528.385
2022-01-05 22:00:00+00:00	43622.0	43779.0	42444.0	43420.5	10113.605
2022-01-05 23:00:00+00:00	43420.5	43680.0	43250.0	43437.0	2984.7
2022-01-06 00:00:00+00:00	43437.0	43750.0	43299.0	43645.5	3079.792
2022-01-06 01:00:00+00:00	43645.5	43795.0	43297.5	43537.0	2058.701
2022-01-06 02:00:00+00:00	43537.0	43598.5	43023.0	43244.0	2449.289
2022-01-06 03:00:00+00:00	43244.0	43289.0	42807.0	42830.5	3098.635
2022-01-06 04:00:00+00:00	42830.5	43134.5	42610.0	43030.0	3969.187
2022-01-06 05:00:00+00:00	43030.0	43287.5	42800.0	43040.5	3012.332
2022-01-06 06:00:00+00:00	43040.5	43200.0	42920.0	43082.5	1729.861
2022-01-06 07:00:00+00:00	43082.5	43242.0	42994.5	43230.0	1817.798
2022-01-06 08:00:00+00:00	43230.0	43238.0	42925.0	43064.0	1646.745
2022-01-06 09:00:00+00:00	43064.0	43067.5	42179.0	42582.5	5104.342
2022-01-06 10:00:00+00:00	42582.5	42933.5	42580.0	42865.5	2588.537
2022-01-06 11:00:00+00:00	42865.5	42954.0	42675.5	42858.5	2275.634
2022-01-06 12:00:00+00:00	42858.5	43056.5	42652.0	43045.0	2395.658
2022-01-06 13:00:00+00:00	43045.0	43196.0	42903.0	43123.0	2587.675
